SMILES,Tm
c1cc(c(cc1C(F)(F)F)F)CC(=O)O,353.15
CC(=O)c1ccc(cc1F)O,395.15
c1cc(c(cc1O)F)C=O,442.15
c1cc(c(cc1O)F)C#N,398.15
c1ccc(c(c1)C(=O)c2ccc(cc2)O)F,390.15
c1cnc(cc1O)F,421.15
c1cc(c(cc1I)F)N,329.15
c1cnc(cc1I)F,331.15
Cc1ccc(cc1F)I,296.15
CC(=O)c1ccc(cc1F)OC,325.15
COc1ccc(c(c1)F)C=O,318.15
COc1ccc(c(c1)F)C(=O)O,469.15
COc1ccc(cc1)C(=O)c2ccccc2F,329.15
Cc1ccc(c(c1)F)C(=O)O,461.15
Cc1ccc(c(c1)F)C#N,326.15
Cc1ccc(c(c1)F)C(=O)Cl,318.15
COc1ccc(cc1F)[N+](=O)[O-],377.15
c1cc(c(cc1[N+](=O)[O-])F)C(=O)O,447.15
c1cc(c(cc1[N+](=O)[O-])F)O,392.15
Cc1ccc(cc1F)[N+](=O)[O-],308.15
B(c1cc(ccc1F)CO)(O)O,344.15
c1cc(c(cc1C(F)(F)F)C(=O)N)F,389.15
B(c1cc(ccc1F)C(F)(F)F)(O)O,380.15
c1cc(c(cc1C(F)(F)F)C(=O)O)F,375.15
c1cc(c(cc1C(F)(F)F)/C=C/C(=O)O)F,393.15
B(c1cc(ccc1F)C=O)(O)O,443.15
c1cc(c(cc1O)C(=O)O)F,478.15
c1cc(ncc1O)F,425.15
c1cc(c(cc1I)C=O)F,317.15
c1cc(c(cc1I)C(=O)O)F,436.15
c1cc(c(cc1I)C#N)F,345.15
c1cc(c(cc1I)C(=O)Cl)F,302.15
c1cc(ncc1I)F,305.15
COc1ccc(c(c1)C#N)F,356.15
Cc1ccc(c(c1)S(=O)(=O)Cl)F,306.15
Cc1ccc(c(c1)C(=O)O)F,434.15
Cc1ccc(c(c1)C#N)F,324.15
c1cc(c(cc1[N+](=O)[O-])N)F,374.15
c1cc(c(cc1[N+](=O)[O-])C=O)F,331.15
c1cc(c(cc1[N+](=O)[O-])C(=O)O)F,416.15
c1cc(c(cc1[N+](=O)[O-])C#N)F,344.15
Cc1cc(ccc1F)[N+](=O)[O-],312.15
c1cc(c(c(c1)F)C(=O)O)C(F)(F)F,359.15
c1cc(c(c(c1)F)C#N)C(F)(F)F,300.15
c1cc(c(c(c1)F)CBr)C(F)(F)F,317.15
c1cc(c(c(c1)F)C#N)O,429.15
c1cc(nc(c1)F)O,400.15
c1cc(c(c(c1)I)C#N)F,323.15
COc1cccc(c1C=O)F,332.15
COc1cccc(c1C(=O)N)F,465.15
B(c1c(cccc1F)OC)(O)O,398.15
COc1cccc(c1C(=O)O)F,364.15
COc1cccc(c1C#N)F,376.15
COc1cccc(c1CO)F,310.15
COc1cccc(c1CBr)F,293.15
c1cc(c(c(c1)F)CBr)[N+](=O)[O-],325.15
c1cc(c(c(c1)F)O)[N+](=O)[O-],366.15
Cc1c(cccc1F)[N+](=O)[O-],280.15
c1ccc(cc1)Oc2cccc(c2C#N)F,365.15
CC(=O)Nc1ccccc1F,351.15
CC(c1ccc(c(c1)F)c2ccccc2)C(=O)O,386.15
c1ccc(c(c1)N)F,244.15
COc1ccccc1F,234.15
c1ccc(c(c1)C=O)F,228.15
c1ccc(c(c1)C(=O)N)F,389.15
B(c1ccccc1F)(O)O,377.15
c1ccc(c(c1)F)S(=O)(=O)Cl,303.15
c1ccc(c(c1)C(=O)NN)F,346.15
c1ccc(c(c1)C(=O)O)F,397.15
c1ccc(c(c1)C(Cl)(Cl)Cl)F,253.15
c1ccc(c(c1)C(F)(F)F)F,224.15
c1ccc(c(c1)C(=O)Cl)F,278.15
c1ccc(cc1)c2ccccc2F,347.15
B(c1ccc(c(c1)F)c2ccccc2)(O)O,519.15
c1ccc(c(c1)C[C@H](C(=O)O)N)F,483.15
C(CF)O,246.15
c1ccc(c(c1)C(C(=O)O)O)F,388.15
c1ccc(c(c1)O)F,288.15
c1ccc(c(c1)CC(=O)O)F,336.15
B(c1cccnc1F)(O)O,445.15
c1cnc(cc1C(=O)O)F,619.15
B(c1cc2ccccc2nc1F)(O)O,365.15
Cc1ccccc1F,186.15
B(c1ccccc1C=O)(O)O,391.15
c1ccc(c(c1)C=O)OCC(=O)O,406.15
c1cc(oc1)C=O,235.15
c1cc(oc1)C(=O)N,414.15
c1cc(oc1)C(=O)O,403.15
c1cc(oc1)C(=O)NN,352.15
c1cc(oc1)C(=O)Cl,272.15
c1cc(oc1)C(=O)CC#N,352.15
c1ccc2c(c1)NC(=O)CO2,447.15
CCCCCC(=O)C,238.15
CCCCC(=O)C,217.15
CCCC#CC,183.15
CCCC#CC(=O)O,298.15
c1cc2c(nc1)NC(=O)CO2,479.15
c1ccc2c(c1)nc(s2)NN,473.15
c1ccc2c(c1)ccc(c2C=O)O,352.15
CC(C(=O)O)(C(F)(F)F)O,358.15
c1c(cnc(c1[N+](=O)[O-])O)[N+](=O)[O-],451.15
Cc1cc(c(nc1)O)I,465.15
COc1cc(cc(c1O)C=O)[N+](=O)[O-],413.15
COc1cccc(c1O)C=O,314.15
COc1cccc(c1O)C(=O)O,425.15
Cc1cc(cnc1O)[N+](=O)[O-],503.15
Cc1cccc(c1O)C(=O)NN,464.15
Cc1c(nccn1)O,426.15
c1cc(c(c(c1)[N+](=O)[O-])O)C=O,383.15
CC(=C)C(=O)Oc1ccc(c(c1)O)C(=O)c2ccccc2,351.15
c1cnc(cc1C(F)(F)F)O,432.15
CC(=O)c1c(cc(cc1OC)OC)O,355.15
COc1cc(c(c(c1)OC)C(=O)O)O,434.15
Cc1cc(nc(=O)[nH]1)C,476.15
Cc1ccc(cc1)C(=O)c2ccc(cc2O)OC,372.15
CC(=O)c1ccc(cc1O)OC,322.15
COc1ccc(c(c1)O)C=O,315.15
COc1ccc(c(c1)O)C(=O)c2ccccc2,337.15
Cc1cc(ncc1[N+](=O)[O-])O,462.15
Cc1ccnc(c1)O,403.15
Cc1cc(nc2c1cccc2)O,499.15
CCCCCCCCOc1ccc(c(c1)O)C(=O)c2ccccc2,321.15
CC(=O)c1cc(ccc1O)OC(F)(F)F,303.15
c1cc(c(cc1OC(F)(F)F)C=O)O,305.15
c1cc(c(cc1OC(F)(F)F)C#N)O,359.15
COc1cc(cc(c1O)C=O)I,402.15
c1cc(ncc1I)O,463.15
CC(=O)c1cc(ccc1O)OC,322.15
COc1ccc(c(c1)C=O)O,288.15
COc1ccc(c(c1)C(=O)O)O,416.15
Cc1cc(c(c(c1)[N+](=O)[O-])O)C(=O)C,408.15
Cc1ccc(c(c1)NC(=O)C)O,422.15
Cc1ccc(c(c1)C(=O)C)O,320.15
Cc1ccc(nc1)O,458.15
c1cc(c(cc1[N+](=O)[O-])C=O)O,398.15
c1c(cnc(c1C(=O)O)O)[N+](=O)[O-],519.15
c1cc(ncc1[N+](=O)[O-])O,463.15
CC(=O)c1c(cccc1OC)O,331.15
COc1cccc(c1C=O)O,344.15
Cc1c(ccc(n1)O)[N+](=O)[O-],508.15
Cc1ccc(c(n1)O)C(=O)O,509.15
Cc1cccc(n1)O,432.15
CC(=O)c1ccccc1O,278.15
B(c1ccccc1O)(O)O,458.15
c1ccc(c(c1)C(=O)NN)O,421.15
c1ccc2c(c1)[nH]c(n2)O,588.15
c1ccc(c(c1)C#N)O,367.15
c1ccc(cc1)C(=O)c2ccccc2O,312.15
c1ccc2c(c1)nc(s2)O,411.15
c1ccc(c(c1)CO)O,358.15
c1ccc2c(c1)c3ccc(cc3[nH]2)O,545.15
c1ccc(cc1)/C=C/C(=O)c2ccccc2O,363.15
CC(=C)C(=O)OCCO,261.15
CC(C)(C(=O)O)O,352.15
c1ccc2c(c1)OCC(O2)CO,362.15
c1cc(c(nc1)O)C(=O)O,532.15
CCCCCCC(C(=O)O)O,342.15
c1ccc(c(c1)O)OCC(=O)O,401.15
c1ccc(c(c1)CC(=O)O)O,419.15
c1ccnc(c1)O,380.15
c1ccc2c(c1)ccc(=O)[nH]2,471.15
c1ccc2c(c1)CC(C2)O,343.15
c1ccc2c(c1)CC(=O)C2,327.15
Cc1ccc(cc1)S(=O)(=O)OC2Cc3ccccc3C2,393.15
c1ccc2c(c1)CC(C2)CC(=O)O,365.15
c1ccc(cc1)c2cccc(c2I)c3ccccc3,388.15
Cc1cc(c(c(c1)C)I)C,302.15
Cn1ccnc1I,354.15
c1ccc(cc1)C(c2ccccc2)(c3ccccc3)n4ccnc4I,444.15
CC(C)(C)I,235.15
COc1cccnc1I,332.15
Cc1cccc(c1I)C(=O)O,425.15
c1cc(c(cc1C(F)(F)F)I)N,324.15
Cc1cc(c(c(c1)I)N)C,338.15
c1cc(ncc1[N+](=O)[O-])I,439.15
Cc1cc(ccc1I)[N+](=O)[O-],375.15
c1ccc(c(c1)N)I,328.15
c1ccc(c(c1)C=O)I,310.15
c1ccc(c(c1)C(=O)O)I,435.15
c1ccc(c(c1)C(=O)Cl)I,303.15
c1ccc(c(c1)CO)I,364.15
c1ccc(c(c1)CBr)I,329.15
CCC(C)I,169.14999999999998
c1cnc([nH]1)I,464.15
c1ccc(c(c1)O)I,313.15
c1ccc(c(c1)N=C=S)I,311.15
c1ccc(c(c1)CC(=O)O)I,389.15
CC(C)I,183.15
c1cnc(cc1C(=O)N)I,438.15
c1cc(sc1)I,233.15
CC(C)OCCO,213.15
CC(C)c1ccccc1NC(=O)C,346.15
B(c1ccccc1C(C)C)(O)O,359.15
CC(C)c1[nH]c2ccccc2n1,508.15
CC(C)c1[nH]ccn1,402.15
CC(C)c1ccc2ccccc2c1,287.15
CC(C)c1ccccc1O,288.15
C(CC(=O)O)C(=O)C(=O)O,388.15
c1nnc(s1)S,416.15
Cn1ccnc1S,419.15
Cc1csc(n1)S,361.15
c1ccc(cc1)c2csc(n2)S,447.15
COc1ccc2c(n1)[nH]c(n2)S,513.15
COc1ccc2c(c1)nc([nH]2)S,530.15
COc1ccc2c(c1)nc(s2)S,469.15
Cc1nnc(s1)S,457.15
CCCc1cnc(nc1)S,482.15
c1cc2c(cc1[N+](=O)[O-])sc(n2)S,525.15
Cc1cc(nc2c1ccc(c2)OC)S,507.15
c1ccc2c(c1)[nH]c(n2)S,576.15
c1ccc2c(c1)nc(s2)S,453.15
c1ccc2c(c1)nc(o2)S,465.15
c1ccc(c(c1)CO)S,305.15
C(CS)O,173.14999999999998
c1cnc([nH]1)S,498.15
CC(C(=O)O)S,284.15
c1ccnc(c1)S,400.15
c1cc[n+](c(c1)S)[O-],344.15
c1csc(n1)S,352.15
C1CSC(=S)N1,378.15
Cc1cc(c(c(c1)C)CCO)C,355.15
COc1ccc2ccccc2c1C=O,356.15
COc1c(cccn1)[N+](=O)[O-],327.15
COc1cc(ccc1C#N)OC(F)(F)F,308.15
Cc1ccc(c(c1)OC)S(=O)(=O)N,442.15
Cc1ccc(c(c1)OC)S(=O)(=O)Cl,360.15
Cc1ccc(c(c1)OC)O,279.15
COc1cc(ccc1N)[N+](=O)[O-],413.15
COc1cc(ccc1S(=O)(=O)Cl)[N+](=O)[O-],370.15
COc1cc(ccc1C(=O)O)[N+](=O)[O-],420.15
COc1cc(ccc1C#N)[N+](=O)[O-],452.15
COc1cc(ccc1N=C=S)[N+](=O)[O-],381.15
COc1cc(ccc1O)C=C,300.15
CC(=O)c1cc(ccc1OC)OC(F)(F)F,319.15
COc1ccc(cc1C=O)OC(F)(F)F,296.15
COc1ccc(cc1C(=O)O)OC(F)(F)F,337.15
COc1ccc(cc1N)C(F)(F)F,331.15
COc1ccc(cc1C=O)C(F)(F)F,360.15
COc1ccc(cc1C(=O)O)C(F)(F)F,383.15
COc1ccc(cc1C#N)C(F)(F)F,305.15
COc1ccc(cc1CBr)C(F)(F)F,309.15
Cc1ccc(c(c1)O)OC,310.15
COc1ccc(cc1N)[N+](=O)[O-],390.15
COc1ccc(cc1C(=O)O)[N+](=O)[O-],430.15
COc1ccc(cc1O)[N+](=O)[O-],378.15
COc1ccccc1C=O,310.15
COc1ccccc1C(=O)N,402.15
B(c1ccccc1OC)(O)O,377.15
COc1ccccc1C(=O)NN,353.15
COc1ccccc1C(=O)O,374.15
COc1ccccc1C(=O)c2ccccc2,310.15
COc1ccccc1c2ccccc2,303.15
C/C=C(/C(=O)O)OC,331.15
COCCO,188.15
COCCN,191.15
COc1cc(ccc1O)O,362.15
COc1ccc2ccccc2c1,345.15
COc1c(cccn1)C(=O)O,422.15
COc1ccccc1O,303.15
COc1ccccc1OCC(=O)O,393.15
COc1ccccc1OC(=O)c2ccccc2,332.15
COc1ccccc1CC(=O)O,397.15
COc1ccccc1CC#N,341.15
B(c1cccnc1OC)(O)O,410.15
CC1=CC(=O)c2ccccc2C1=O,379.15
CC(=C)C#C,160.14999999999998
CCC(=C)C,136.14999999999998
CCCC(=C)C,137.14999999999998
CC(C)(Cc1ccccc1)O,297.15
Cc1ccc(cc1)C2(CNCCO2)C,323.15
CC(CC(C)(C)O)O,233.15
CC1(C2CC3CC(C2)CC1C3)O,489.15
CCC(C)(C)O,261.15
CC=C(C)C,139.14999999999998
CC1=NCCN1,373.15
CC(CO)(CO)[N+](=O)[O-],423.15
CCCC(C)(C)O,170.14999999999998
CC1(CNCCO1)c2ccccc2,309.15
CC1=NCCS1,172.14999999999998
Cc1c(cccc1N)C(F)(F)F,312.15
Cc1c(cccc1C(F)(F)F)C#N,303.15
Cc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)O,478.15
CC(C)(C=C)O,245.15
CC(C)(C#C)O,276.15
Cc1c(cco1)C(=O)O,371.15
Cc1c(cccc1[N+](=O)[O-])N,363.15
Cc1c(cccc1OC)[N+](=O)[O-],326.15
Cc1c(cccc1[N+](=O)[O-])C(=O)O,457.15
Cc1c(cccc1O)[N+](=O)[O-],423.15
Cc1c(cccc1[N+](=O)[O-])N=C=O,309.15
Cc1cc(ccc1NC(=O)C)[N+](=O)[O-],472.15
Cc1cc(ccc1N)[N+](=O)[O-],405.15
Cc1cc(ccc1C(=O)O)[N+](=O)[O-],427.15
Cc1cc(ccc1N=C=O)[N+](=O)[O-],356.15
Cc1nc(cs1)c2ccccc2,327.15
Cc1ccc(cc1N)C(F)(F)F,311.15
Cc1ccc(cc1C(=O)O)C(F)(F)F,397.15
Cn1cc2cc(ccc2n1)[N+](=O)[O-],402.15
Cc1ccc(cc1N)[N+](=O)[O-],380.15
Cc1ccc(cc1S(=O)(=O)Cl)[N+](=O)[O-],317.15
Cc1ccc(cc1C(=O)O)[N+](=O)[O-],452.15
Cc1ccc(cc1C#N)[N+](=O)[O-],379.15
Cc1nc2cc(ccc2s1)[N+](=O)[O-],406.15
Cc1ccc(cc1O)[N+](=O)[O-],391.15
Cc1ccc(cc1N=C=O)[N+](=O)[O-],324.15
Cc1c(cc(o1)c2ccccc2)C(=O)O,456.15
Cc1ccc(s1)c2ccccc2,321.15
Cc1cccc(c1N)[N+](=O)[O-],368.15
Cc1cccc(c1C(=O)O)[N+](=O)[O-],428.15
Cc1nc2ccc(cc2o1)[N+](=O)[O-],428.15
Cc1ccc2cc(ccc2n1)[N+](=O)[O-],437.15
Cc1ccc2cccc(c2n1)[N+](=O)[O-],411.15
Cc1ccccc1NC(=O)C,384.15
Cc1ccc2c(c1)C(=O)c3ccccc3C2=O,445.15
B(c1ccccc1C)(O)O,436.15
Cc1ccccc1C(c2ccccc2)O,367.15
Cc1[nH]c2ccccc2n1,449.15
Cc1cc2ccccc2s1,325.15
Cc1ccccc1C(=O)c2ccccc2,255.15
Cc1nc2cc(ccc2s1)O,459.15
Cc1nc2ccccc2s1,285.15
Cc1nc2ccccc2o1,276.15
Cc1ccccc1CO,308.15
Cc1ccccc1CBr,292.15
Cc1ccccc1CCl,275.15
Cc1ccccc1CP(=O)(O)O,459.15
Cc1ccccc1c2ccccc2,273.15
CC1C(=O)CCCC1=O,479.15
CC1CCCCC1=O,259.15
CC1C(=O)CCC1=O,487.15
Cc1ccccc1NC=O,332.15
Cc1ccco1,184.15
CC(CCC(=O)O)C(=O)O,349.15
Cc1cc(ccc1O)O,402.15
Cc1[nH]c2ccncc2n1,450.15
Cc1[nH]ccn1,416.15
Cc1cc2ccccc2[nH]1,331.15
CC(C(=O)N)C(=O)N,482.15
Cc1ccc2ccccc2c1,306.15
Cc1nc2c3ccccc3ccc2s1,369.15
Cc1nc2cc3ccccc3cc2o1,360.15
CCCC(C)C,119.14999999999998
Cc1ccccc1OCC(=O)O,427.15
CC1CCCCN1,269.15
Cc1cnccn1,243.15
Cc1cnc(cn1)C(=O)O,439.15
Cc1c(cccc1O)O,393.15
Cc1ccccc1C=C,204.15
CC1CCCO1,137.14999999999998
Cc1cccs1,210.15
CCCC(C)C=O,173.14999999999998
CCCC(C)C(=O)O,188.15
c1ccc2cc(ccc2c1)C=O,334.15
B(c1ccc2ccccc2c1)(O)O,540.15
c1ccc2cc(ccc2c1)C(=O)O,457.15
c1ccc2cc(ccc2c1)C(=O)NN,420.15
c1ccc2cc(ccc2c1)O,395.15
c1ccc2cc(ccc2c1)OCC(=O)O,429.15
c1ccc2cc(ccc2c1)C(=O)Cl,323.15
CC(=O)Oc1ccc2ccccc2c1,342.15
c1ccc(cc1)C(=O)Oc2ccc3ccccc3c2,380.15
c1ccc2cc(ccc2c1)N=C=O,328.15
c1ccc2cc(ccc2c1)CC(=O)O,415.15
c1ccc2cc(ccc2c1)CC#N,356.15
CCCCOCCO,194.15
CCCCCCCCC(CCCCCC)C(=O)O,283.15
c1cc(c(cc1C(F)(F)F)[N+](=O)[O-])N,380.15
c1cc(c(cc1C(F)(F)F)[N+](=O)[O-])S(=O)(=O)Cl,316.15
c1cc(c(cc1C(F)(F)F)[N+](=O)[O-])C#N,315.15
c1cc(c(cc1C(F)(F)F)[N+](=O)[O-])CO,337.15
c1cc(c(cc1C(F)(F)F)[N+](=O)[O-])CBr,311.15
c1cc(c(cc1C(F)(F)F)[N+](=O)[O-])CCl,317.15
c1cc(c(cc1C(F)(F)F)[N+](=O)[O-])CC#N,313.15
c1cc(c(cc1N2CCCCC2)O)[N+](=O)[O-],342.15
c1cc(c(cc1C(F)(F)F)N)[N+](=O)[O-],373.15
CC(=O)Nc1ccccc1[N+](=O)[O-],365.15
CC(=O)c1ccccc1[N+](=O)[O-],300.15
c1ccc(c(c1)N)[N+](=O)[O-],345.15
COc1ccccc1[N+](=O)[O-],283.15
c1ccc(c(c1)C=O)[N+](=O)[O-],318.15
c1ccc(c(c1)C=NO)[N+](=O)[O-],373.15
c1ccc(c(c1)C(=O)N)[N+](=O)[O-],449.15
B(c1ccccc1[N+](=O)[O-])(O)O,423.15
c1ccc(c(c1)[N+](=O)[O-])SCl,347.15
c1ccc(c(c1)[N+](=O)[O-])S(=O)(=O)N,464.15
c1ccc(c(c1)[N+](=O)[O-])S(=O)(=O)Cl,340.15
c1ccc(c(c1)C(=O)NN)[N+](=O)[O-],394.15
c1ccc(c(c1)C(=O)O)[N+](=O)[O-],421.15
c1ccc(c(c1)C#N)[N+](=O)[O-],382.15
c1ccc(c(c1)CO)[N+](=O)[O-],345.15
c1ccc(c(c1)CBr)[N+](=O)[O-],320.15
c1ccc(c(c1)CCl)[N+](=O)[O-],322.15
c1ccc(cc1)C(=O)/C=C/c2ccccc2[N+](=O)[O-],399.15
C(CO)[N+](=O)[O-],193.15
Cc1cccc(c1[N+](=O)[O-])C,288.15
c1ccc(c(c1)[N+](=O)[O-])O,319.15
c1ccc(c(c1)[N+](=O)[O-])OCC(=O)O,431.15
c1ccc(c(c1)N=C=S)[N+](=O)[O-],348.15
c1ccc(c(c1)CC(=O)O)[N+](=O)[O-],414.15
c1ccc(c(c1)CC#N)[N+](=O)[O-],356.15
c1c(cc(c(c1O)[N+](=O)[O-])O)O,462.15
c1cc(c(c(c1)O)[N+](=O)[O-])O,356.15
COC(=O)c1ccc(cc1[N+](=O)[O-])C(=O)O,448.15
COC(=O)c1ccc(c(c1)[N+](=O)[O-])C(=O)O,407.15
c1cc(sc1)[N+](=O)[O-],317.15
c1c(csc1[N+](=O)[O-])C#N,395.15
c1c(csc1[N+](=O)[O-])C=O,353.15
c1c(csc1[N+](=O)[O-])C(=O)O,420.15
Cc1ccccc1[N+](=O)[O-],269.15
CCCCCCCCCCCCCCCCCC(=O)C,328.15
CCCCCCCC(C)O,238.15
CCCCCCCC(=O)C,258.15
CCCc1c(cccc1O)O,376.15
CCCCCCC(=O)C,257.15
C1COC(=O)N1,360.15
C1CC(C(=O)C1)CC(=O)O,322.15
CCCCCCCCCCCCCC(=O)C,312.15
CCCC(=O)C,195.15
CCC#CC,164.14999999999998
CCC#CC(=O)O,323.15
c1ccc(cc1)OCC(=O)N,375.15
c1ccc(cc1)Oc2ccccc2N,320.15
c1ccc(cc1)Oc2ccccc2C(=O)O,386.15
c1ccc(cc1)c2ccccc2Oc3ccccc3,322.15
c1ccc(cc1)OCCO,285.15
c1ccc(cc1)OCCBr,306.15
c1ccc(cc1)OCCCl,297.15
c1ccc(cc1)Oc2c(cccn2)C(=O)O,454.15
CC(C(=O)O)Oc1ccccc1,391.15
CC(C)(c1ccccc1)O,305.15
CC(C#C)(c1ccccc1)O,322.15
c1ccc(cc1)C2NCC(=O)O2,364.15
c1ccc(cc1)c2ccc3c(c2)C(=O)c4ccccc4C3=O,435.15
c1ccc(cc1)c2[nH]c3ccccc3n2,570.15
c1ccc(cc1)c2nc3ccccc3s2,387.15
c1ccc(cc1)c2nc3ccccc3o2,376.15
c1ccc(cc1)C2CCCCC2=O,331.15
c1ccc(cc1)CCO,246.15
CC(=O)OCCc1ccccc1,242.15
c1ccc(cc1)CCN,213.15
c1ccc(cc1)c2cc(ccc2O)O,374.15
c1ccc(cc1)c2[nH]ccn2,421.15
c1ccc(cc1)c2cc3ccccc3[nH]2,463.15
c1ccc(cc1)c2c(c3ccccc3[nH]2)C=O,524.15
c1ccc(cc1)c2ccccc2O,329.15
c1ccc(cc1)C2CNCCN2,358.15
CC(c1ccccc1)C(=O)O,268.15
c1ccc(cc1)c2ccccn2,268.15
c1ccc(cc1)c2ccc3ccccc3n2,356.15
c1ccc(cc1)c2cc(c3ccccc3n2)C(=O)O,488.15
CCC(C(=O)O)P(=O)(O)O,398.15
CC(C(=O)O)P(=O)(O)O,393.15
CC(C(=O)O)N1C(=O)c2ccccc2C1=O,436.15
Cc1ccccn1,203.15
Cc1cccc[n+]1[O-],321.15
c1ccnc(c1)C(=O)O,410.15
C1CNC(=O)CN1,405.15
CC(C)S(=O)(=O)Cl,226.15
CC(C)S,142.14999999999998
CC(C)O,183.15
CCC(=O)c1ccco1,301.15
CCC(=O)c1ccc[nH]1,323.15
c1ccnc(c1)CC(=O)N,392.15
c1ccnc(c1)CC#N,297.15
c1ccnc(c1)CO,267.15
c1ccnc(c1)S(=O)(=O)CC#N,351.15
C1CC(=O)NC1,297.15
CCC(C)c1ccccc1O,283.15
c1ccc2c(c1)C(=O)OS2(=O)=O,393.15
Cc1ccc(c(c1)C(C)(C)C)O,325.15
Cc1c(sc(n1)C(C)(C)C)C(=O)O,429.15
Cc1cccc(c1N=C=O)C(C)(C)C,310.15
CC(C)(C)c1ccc2c(c1)C(=O)c3ccccc3C2=O,372.15
CC(C)(C)c1ccccc1O,266.15
CC(C)(C)C(CO)CO,328.15
c1ccc2c(c1)CCC(=O)C2,291.15
c1ccc2cc(ccc2c1)S,354.15
c1cc(sc1)CC(=O)N,420.15
c1cc(sc1)CC(=O)O,336.15
c1cc(sc1)CO,273.15
CCCCCCCCCCCC(C)O,298.15
CCCCCCCCCCCC(=O)C,303.15
CC(C)[Si](C1SCCCS1)(C(C)C)C(C)C,321.15
CCCCCCCCCC(C)O,275.15
CCCCCCCCCC(=O)C,285.15
B(c1ccccc1C=C)(O)O,379.15
C=Cc1ccccc1C(=O)O,367.15
C=Cc1ccc2ccccc2c1,338.15
C=Cc1ccccn1,223.15
c1cc(cc(c1)N)c2[nH]nnn2,477.15
c1cc(cc(c1)C(=O)O)c2[nH]nnn2,558.15
c1cc(cc(c1)c2[nH]nnn2)CO,482.15
c1ccc2c(c1)cccc2/C=C/C(=O)O,484.15
c1ccc2c(c1)c(no2)N3CCNCC3,348.15
c1cc(cc(c1)O)N2CCNCC2,480.15
c1cc(cc(c1)O)CN2CCCCC2,413.15
c1cc(c(cc1Cl)Cl)CCC(=O)O,364.15
C#CCOc1c(cccc1Cl)Cl,317.15
Cc1c(c(no1)c2c(cccc2Cl)Cl)C(=O)O,496.15
B(c1cccc(c1)/C=C/C(=O)O)(O)O,491.15
Cc1c(c(no1)c2c(cccc2Cl)F)C(=O)Cl,324.15
Cc1c(c(no1)c2c(cccc2Cl)F)C(=O)O,475.15
Cc1c(c(no1)c2ccccc2Cl)C(=O)Cl,315.15
Cc1c(c(no1)c2ccccc2Cl)C(=O)O,463.15
c1ccc(c(c1)CCC(=O)O)Cl,369.15
c1ccc(cc1)C(=Cc2ccco2)C=O,332.15
c1cc(oc1)/C=C/C=O,324.15
c1cc(oc1)/C=C/C(=O)O,415.15
c1cc(oc1)CCC(=O)O,331.15
c1ccc(c(c1)CCC(=O)O)O,360.15
COc1ccccc1OCC(CO)O,354.15
COc1ccccc1CCC(=O)O,360.15
Cc1nc(cn1CCC#N)[N+](=O)[O-],388.15
Cc1ccccc1OCC(CO)O,343.15
c1ccc2cc(ccc2c1)SCCC(=O)O,378.15
c1cc(cc(c1)O)C2CNCCN2,457.15
Cc1ccc(cc1)C(=O)C=Cc2cccs2,352.15
COc1cc(cc(c1OC)OC)CCC(=O)O,377.15
CN(C)C(=O)Nc1ccc(c(c1)Cl)Cl,431.15
c1cc(c(cc1CCC(=O)O)F)F,324.15
c1cc(c(cc1CCC(=O)O)O)O,411.15
COc1ccc(cc1OC)C(=O)CCC(=O)O,433.15
COc1ccc(cc1OC)CCC(=O)O,371.15
c1c(cc(cc1F)F)c2c(c[nH]n2)C=O,453.15
c1cc(cc(c1)N)CCC(=O)O,373.15
c1cc(cc(c1)Br)CCC(=O)O,337.15
COc1ccc(cc1F)C(=O)CCC(=O)O,444.15
c1cc(cc(c1)F)CCC(=O)O,318.15
c1cocc1/C=C/C(=O)O,426.15
c1cc(cc(c1)O)CCC(=O)O,385.15
COc1cccc(c1)CCC(=O)O,318.15
c1cc(cnc1)CCC(=O)O,431.15
c1cc(ccc1CCC(=O)O)N,407.15
c1cc(ccc1C(=O)CCC(=O)O)Br,420.15
c1cc(ccc1CCC(=O)O)Br,408.15
c1cc(ccc1SCCC(=O)O)Br,384.15
c1cc(ccc1CCC(=O)O)C(=O)O,563.15
c1cc(ccc1C(=O)/C=C/C(=O)O)Cl,431.15
c1cc(ccc1C(=O)CCC(=O)O)Cl,402.15
c1cc(ccc1OCC(CO)O)Cl,353.15
c1cc(ccc1C(CC(=O)O)CC(=O)O)Cl,439.15
c1cc(ccc1CCC(=O)O)Cl,392.15
CCc1ccc(cc1)C(=O)CCC(=O)O,366.15
c1cc(ccc1C(=O)CCC(=O)O)F,374.15
CC(C)n1cc(c2c1cccc2)c3ccc(cc3)F,370.15
c1cc(ccc1CCC(=O)O)F,363.15
COc1cc(ccc1O)CCC(=O)O,363.15
c1cc(ccc1CCC(=O)O)O,402.15
c1cc(ccc1CCC#N)O,329.15
COc1ccc(cc1)C(=O)/C=C/C(=O)O,412.15
COc1ccc(cc1)C(=O)CCC(=O)O,422.15
COc1ccc(cc1)CCC(=O)O,377.15
Cc1ccc(cc1)C(=O)/C=C/C(=O)O,412.15
Cc1ccc(cc1)C(=O)CCC(=O)O,399.15
Cc1ccc(cc1)CCC(=O)O,389.15
CS(=O)(=O)c1ccc(cc1)C(=O)CCC(=O)O,443.15
c1cc(cc(c1)O)N2CCOCC2,403.15
C1COCCN1CCCN,258.15
