index,smiles,name,opsin_smiles,std_original,std_opsin
33652,C#CC12C3CN1CC2O3,"8-ethynyl-2-oxa-5-azatricyclo[3.2.1.03,8]octane",C(#C)C12C3OC1CN2CC3,C#CC12C3CN1CC2O3,C#CC12C3CCN1CC2O3
33655,N#CC12C3CC1NC2C3,"6-azatricyclo[3.1.1.03,6]heptane-6-carbonitrile",,N#CC12C3CC1NC2C3,
33657,N#CC12C3CN1CC2N3,"1,4-diazatricyclo[3.2.0.03,6]heptane-6-carbonitrile",N12CC3NC2C3(C1)C#N,N#CC12C3CN1CC2N3,N#CC12CN3CC1NC32
33658,N#CC12C3CN1CC2O3,"6-oxa-3-azatricyclo[3.2.1.03,8]octane-8-carbonitrile",C12CN3CC(OC1)C23C#N,N#CC12C3CN1CC2O3,N#CC12C3COC1CN2C3
33673,N#CC12C3CCC1CN23,"2-azatricyclo[3.2.0.02,7]heptane-1-carbonitrile",C12(N3CCC2CC31)C#N,N#CC12C3CCC1N2C3,N#CC12C3CCN1C2C3
33677,N#CC12C3CNC1CN23,"1,4-diazatricyclo[3.2.0.02,7]heptane-7-carbonitrile",N12C3CNC2CC31C#N,N#CC12C3CN1C2CN3,N#CC12CC3NCC1N32
33678,N#CC12C3COC1CN23,"5-oxa-2-azatricyclo[2.2.1.02,7]heptane-1-carbonitrile",C12(N3CC(OC1)C23)C#N,N#CC12C3CN1C2CO3,N#CC12COC3CN1C32
33679,N#CC12C3NC1CNC23,"3,6-diazatricyclo[3.2.1.02,7]octane-1-carbonitrile",C12(C3NCC(NC31)C2)C#N,N#CC12C3CNC1C2N3,N#CC12CC3CNC1C2N3
33681,N#CC12C3NCC1OC23,"6-oxa-3-azatricyclo[3.2.1.02,7]octane-1-carbonitrile",C12(C3NCC(OC31)C2)C#N,N#CC12C3CNC1C2O3,N#CC12CC3CNC1C2O3
33683,C#CC12C3C4CN1C2C34,"2-ethynyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",C(#C)C12N3C2C2C3C2C1,C#CC12C3C4CN1C2C43,C#CC12CC3C4C3N1C42
33684,C#CC12C3CC4C(C13)N24,"2-ethynyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",C(#C)C12N3C2C2C3C2C1,C#CC12C3CC4C(C31)N42,C#CC12CC3C4C3N1C42
33686,C#CC12C3C4CC1N2C34,"2-ethynyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",C(#C)C12N3C2C2C3C2C1,C#CC12C3C4CC1N2C43,C#CC12CC3C4C3N1C42
33687,C#CC12C3CC4C1N4C23,"5-ethynyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",C(#C)C12C3CC4N2C4C13,C#CC12C3CC4C1N4C32,C#CC12C3CC4C(C31)N42
33690,N#CC12C3C4CN1C2C34,"2-azatetracyclo[3.2.0.02,7.04,6]heptane-4-carbonitrile",C12N3CC4(C2C4C31)C#N,N#CC12C3C4CN1C2C43,N#CC12CN3C4C3C1C42
33691,N#CC12C3CC4C(C13)N24,"1-azatetracyclo[3.2.0.02,7.04,6]heptane-2-carbonitrile",N12C3(CC4C2C4C31)C#N,N#CC12C3CC4C(C31)N42,N#CC12CC3C4C3N1C42
33694,N#CC12C3CC4C1N4C23,"1-azatetracyclo[3.2.0.02,7.04,6]heptane-5-carbonitrile",N12C3CC4C2(C4C31)C#N,N#CC12C3CC4C1N4C32,N#CC12C3CC4C(C31)N42
33702,N#CC12C=CC3C1NC23,"7-azatricyclo[3.3.0.02,6]oct-3-ene-2-carbonitrile",C12C3(C=CC2C3NC1)C#N,N#CC12C=CC3C1NC32,N#CC12C=CC3C1CNC32
33703,N#CC12C=CC3C1OC23,"3-oxatricyclo[3.3.0.02,4]oct-6-ene-1-carbonitrile",C12(C3OC3C2C=CC1)C#N,N#CC12C=CC3C1OC32,N#CC12CC=CC1C1OC12
33714,N#CC12N=CN3CC1C23,"4,6-diazatricyclo[3.2.0.02,8]hept-6-ene-2-carbonitrile",,N#CC12N=CN3CC1C32,
33746,C#CC12CC(C1)C21CN1,"1-ethynylspiro[aziridine-2,2'-bicyclo[1.1.1]pentane]",C(#C)N1CC12C1CC2C1,C#CC12CC(C1)C21CN1,C#CN1CC12C1CC2C1
33758,N#CC12CC(N1)C21CN1,"spiro[5-azabicyclo[2.1.1]hexane-2,2'-aziridine]-1-carbonitrile",N1C2(C1)C1(NC(C2)C1)C#N,N#CC12CC(N1)C21CN1,N#CC12CC(CC13CN3)N2
33759,N#CC12CC(N1)C21CO1,"spiro[5-azabicyclo[2.1.1]hexane-2,2'-oxirane]-1-carbonitrile",O1C2(C1)C1(NC(C2)C1)C#N,N#CC12CC(N1)C21CO1,N#CC12CC(CC13CO3)N2
33761,N#CC12CC(O1)C21CN1,"spiro[5-oxabicyclo[2.1.1]hexane-2,2'-aziridine]-1-carbonitrile",N1C2(C1)C1(OC(C2)C1)C#N,N#CC12CC(O1)C21CN1,N#CC12CC(CC13CN3)O2
33839,N#CC12CC3(CC3)C1O2,"spiro[5-oxabicyclo[2.1.0]pentane-2,1'-cyclopropane]-1-carbonitrile",C12(CC1)C1(OC1C2)C#N,N#CC12CC3(CC3)C1O2,N#CC12OC1CC21CC1
33840,N#CC12CC3(CN3)C1N2,"spiro[5-azabicyclo[2.1.0]pentane-2,2'-aziridine]-1-carbonitrile",N1C2(C1)C1(NC1C2)C#N,N#CC12CC3(CN3)C1N2,N#CC12NC1CC21CN1
33842,N#CC12CC3(CO3)C1N2,"spiro[5-azabicyclo[2.1.0]pentane-2,2'-oxirane]-1-carbonitrile",O1C2(C1)C1(NC1C2)C#N,N#CC12CC3(CO3)C1N2,N#CC12NC1CC21CO1
33843,N#CC12CC3(CO3)C1O2,"spiro[5-oxabicyclo[2.1.0]pentane-2,2'-oxirane]-1-carbonitrile",O1C2(C1)C1(OC1C2)C#N,N#CC12CC3(CO3)C1O2,N#CC12OC1CC21CO1
33870,N#CC12CN1C1CC1C2,"1-azatricyclo[4.1.0.02,4]heptane-4-carbonitrile",N12C3CC3(CC2C1)C#N,N#CC12CC3CC3N1C2,N#CC12CC3CN3C1C2
33891,C#CC12CC1C1CCC21,"1-ethynyltricyclo[3.2.0.02,4]heptane",C(#C)C12C3CC3C2CC1,C#CC12CC1C1CCC12,C#CC12CCC1C1CC12
33895,C#CC12CN1C1COC21,"2-ethynyl-4-oxa-7-azatricyclo[4.2.0.02,7]octane",C(#C)C12C3CN2C3COC1,C#CC12CN1C1COC12,C#CC12COCC3C1CN32
33897,C#CC12NC1C1COC21,"2-ethynyl-3-oxa-7-azatricyclo[3.2.0.02,6]heptane",C(#C)C12C3NC2C3CO1,C#CC12NC1C1COC12,C#CC12OCC3C1NC32
33901,C#CC12OC1C1OCC21,"2-ethynyl-3,7-dioxatricyclo[3.2.0.02,4]heptane",C(#C)C12C3OCC3C2O1,C#CC12OC1C1OCC12,C#CC12OC1C1COC12
33902,N#CC12CC1C1CCC21,"tricyclo[3.2.0.02,4]heptane-1-carbonitrile",C12(C3CC3C2CC1)C#N,N#CC12CC1C1CCC12,N#CC12CCC1C1CC12
33904,N#CC12CC1C1COC21,"3-oxatricyclo[3.2.0.02,4]heptane-1-carbonitrile",C12(C3OC3C2CC1)C#N,N#CC12CC1C1COC12,N#CC12CCC1C1OC12
33905,N#CC12CC1C1OCC21,"7-oxatricyclo[3.2.0.02,4]heptane-2-carbonitrile",C12C3(CC3C2CO1)C#N,N#CC12CC1C1OCC12,N#CC12CC1C1COC12
33912,N#CC12NC1C1COC21,"3-oxa-7-azatricyclo[3.2.0.02,6]heptane-1-carbonitrile",C12(C3OCC2C3N1)C#N,N#CC12NC1C1COC12,N#CC12NC3C1COC32
33937,C#CC12CN1CC1NC21,"1-ethynyl-3,7-diazatricyclo[4.1.0.02,4]heptane",C(#C)C12C3NC3CC2N1,C#CC12CN1CC1NC12,C#CC12NC1CC1NC12
33953,N#CC12CN1CC1CC21,"4-azatricyclo[4.1.0.02,4]heptane-1-carbonitrile",C12(C3CN3CC2C1)C#N,N#CC12CN1CC1CC12,N#CC12CC1CN1CC12
33954,N#CC12CN1CC1NC21,"3,6-diazatricyclo[5.1.0.02,4]octane-1-carbonitrile",C12(C3NC3CNC2C1)C#N,N#CC12CN1CC1NC12,N#CC12CC1NCC1NC12
33956,N#CC12NC1CC1CC21,"3-azatricyclo[4.1.0.02,4]heptane-1-carbonitrile",C12(C3NC3CC2C1)C#N,N#CC12NC1CC1CC12,N#CC12CC1CC1NC12
33959,N#CC12NC1CN1CC21,"3,6-diazatricyclo[4.1.0.02,4]heptane-1-carbonitrile",C12(C3NC3CN2C1)C#N,N#CC12NC1CN1CC12,N#CC12CN1CC1NC12
33960,N#CC12OC1CC1CC21,"3-oxatricyclo[4.1.0.02,4]heptane-1-carbonitrile",C12(C3OC3CC2C1)C#N,N#CC12OC1CC1CC12,N#CC12CC1CC1OC12
33961,N#CC12OC1CC1NC21,"3-oxa-7-azatricyclo[4.1.0.02,4]heptane-1-carbonitrile",C12(C3OC3CC2N1)C#N,N#CC12OC1CC1NC12,N#CC12NC1CC1OC12
33965,C#CC12CC1CC21CN1,"1-ethynylspiro[aziridine-2,2'-bicyclo[2.1.0]pentane]",C(#C)N1CC12C1CC1C2,C#CC12CC1CC21CN1,C#CN1CC12CC1CC12
34059,C#CC12NC3=NCC1C23,"7-ethynyl-3,6-diazatricyclo[3.2.0.02,7]hept-3-ene",C(#C)C12NC3C=NC1C23,C#CC12N=C3NCC1C32,C#CC12NC3C=NC1C32
34064,N#CC12NC3=NCC1C23,"2,4-diazatricyclo[3.2.0.02,7]hept-3-ene-7-carbonitrile",C12N3C=NC2CC31C#N,N#CC12N=C3NCC1C32,N#CC12CC3N=CN1C32
34082,N#CC12CC3C1N3C=N2,"2,7-diazatricyclo[3.2.0.02,8]hept-6-ene-5-carbonitrile",,N#CC12CC3C1N3C=N2,
34103,N#CC12CN3C(CN1)C23,"1,4-diazatricyclo[3.2.0.02,7]heptane-5-carbonitrile",N12C3CNC2(CC31)C#N,N#CC12CN3C(CN1)C32,N#CC12CC3C(CN1)N32
34104,N#CC12CN3C(CO1)C23,"4-oxa-1-azatricyclo[3.2.0.02,7]heptane-5-carbonitrile",N12C3COC2(CC31)C#N,N#CC12CN3C(CO1)C32,N#CC12CC3C(CO1)N32
34109,C#CC12CC3C(C1)OC23,"5-ethynyl-2-oxatricyclo[3.2.0.03,6]heptane",C(#C)C12CC3OC2CC13,C#CC12CC3OC1C3C2,C#CC12CC3OC1CC32
34110,C#CC12CC3C(CC13)C2,"4-ethynyltricyclo[2.2.1.02,6]heptane",C(#C)C12CC3C(C3C1)C2,C#CC12CC3CC1C3C2,C#CC12CC3C(C1)C3C2
34112,C#CC12CC3C(CN13)C2,"4-ethynyl-1-azatricyclo[2.2.1.02,6]heptane",C(#C)C12CC3N(C3C1)C2,C#CC12CC3CN1C3C2,C#CC12CC3C(C1)N3C2
34113,C#CC12CC3CC1C3O2,"4-ethynyl-3-oxatricyclo[2.2.1.02,6]heptane",C(#C)C12OC3C(C3C1)C2,C#CC12CC3CC1C3O2,C#CC12CC3C(C1)C3O2
34115,C#CC12CC3OC1C3N2,"1-ethynyl-3-oxa-6-azatricyclo[3.2.0.02,7]heptane",C(#C)C12C3OCC2NC31,C#CC12CC3OC1C3N2,C#CC12C3COC1C2N3
34116,C#CC12CC3OC1C3O2,"1-ethynyl-2,6-dioxatricyclo[3.2.0.03,7]heptane",C(#C)C12OC3CC2OC31,C#CC12CC3OC1C3O2,C#CC12OC3CC1OC32
34117,C#CC12CN3C(CC13)C2,"6-ethynyl-1-azatricyclo[2.2.1.02,6]heptane",C(#C)C12CC3CC1N2C3,C#CC12CC3CC1N3C2,C#CC12CC3CC1N2C3
34118,N#CC12CC3C(C1)OC23,"3-oxatricyclo[2.2.1.02,6]heptane-6-carbonitrile",C12C3OC(CC31C#N)C2,N#CC12CC3OC1C3C2,N#CC12CC3CC1C2O3
34119,N#CC12CC3C(CC13)C2,"tricyclo[3.2.0.02,7]heptane-4-carbonitrile",C12C3CC(C2CC31)C#N,N#CC12CC3CC1C3C2,N#CC1CC2C3CC1C23
34122,N#CC12CC3C(CN13)C2,"2-azatricyclo[2.2.1.02,6]heptane-4-carbonitrile",C12N3CC(CC31)(C2)C#N,N#CC12CC3CN1C3C2,N#CC12CC3C(C1)N3C2
34123,N#CC12CC3C1CN3C2,"4-azatricyclo[3.2.0.02,7]heptane-1-carbonitrile",C12(C3CNC2CC31)C#N,N#CC12CC3C1CN3C2,N#CC12C3CC1C2CN3
34124,N#CC12CC3CC1C3N2,"3-azatricyclo[2.2.1.02,6]heptane-2-carbonitrile",C12C3(NC(CC31)C2)C#N,N#CC12CC3CC1C3N2,N#CC12NC3CC1C2C3
34125,N#CC12CC3CC1C3O2,"3-oxatricyclo[3.2.0.02,7]heptane-2-carbonitrile",C12C3(OCC2CC31)C#N,N#CC12CC3CC1C3O2,N#CC12OCC3CC1C32
34126,N#CC12CC3NC1C3N2,"2,6-diazatricyclo[3.2.1.03,7]octane-1-carbonitrile",C12(NC3CC(NC31)C2)C#N,N#CC12CC3NC1C3N2,N#CC12CC3CC(N1)C2N3
34127,N#CC12CC3NC1C3O2,"7-oxa-3-azatricyclo[2.2.1.02,6]heptane-1-carbonitrile",C12(C3NC(CC31)O2)C#N,N#CC12CC3NC1C3O2,N#CC12OC3CC1C2N3
34128,N#CC12CC3OC1C3N2,"2-oxa-6-azatricyclo[3.2.1.03,7]octane-5-carbonitrile",C12OC3CC(NC31)(C2)C#N,N#CC12CC3OC1C3N2,N#CC12CC3OC(C1)C3N2
34129,N#CC12CC3OC1C3O2,"3,7-dioxatricyclo[3.2.1.02,4]octane-1-carbonitrile",C12(C3OC3C(CO1)C2)C#N,N#CC12CC3OC1C3O2,N#CC12CC(CO1)C1OC12
34130,N#CC12CN3C(CC13)C2,"2-azatricyclo[3.2.0.02,7]heptane-4-carbonitrile",C12N3CC(C2CC31)C#N,N#CC12CC3CC1N3C2,N#CC1CN2C3CC1C32
34132,C#CC12CN3C1C=CC23,"5-ethynyl-1-azatricyclo[3.2.0.02,6]hept-3-ene",C(#C)C12C=CC3N2CC13,C#CC12CN3C1C=CC32,C#CC12C=CC3C1CN32
34133,C#CC12OC3C1C=CC23,"2-ethynyl-3-oxatricyclo[3.2.0.02,4]hept-6-ene",C(#C)C12C3C=CC3C2O1,C#CC12OC3C1C=CC32,C#CC12OC1C1C=CC12
34135,N#CC12CN3C1C=CC23,"2-azatricyclo[3.2.0.02,6]hept-3-ene-6-carbonitrile",C12N3C=CC2C3(C1)C#N,N#CC12CN3C1C=CC32,N#CC12CC3C1C=CN32
34136,N#CC12NC3C1C=CC23,"3-azatricyclo[3.3.0.02,4]oct-6-ene-2-carbonitrile",C12C3(NC3C2C=CC1)C#N,N#CC12NC3C1C=CC32,N#CC12NC1C1C=CCC12
34137,N#CC12OC3C1C=CC23,"3-oxatricyclo[3.2.0.02,4]hept-6-ene-2-carbonitrile",C12C3(OC3C2C=C1)C#N,N#CC12OC3C1C=CC32,N#CC12OC1C1C=CC12
34139,C#CC12CC3C1CCN23,"2-ethynyl-1-azatricyclo[3.2.0.02,6]heptane",C(#C)C12N3CC2C3CC1,C#CC12CC3C1CCN32,C#CC12CCC3C1CN32
34141,C#CC12CN3C1CCC23,"6-ethynyl-2-azatricyclo[3.2.0.02,6]heptane",C(#C)C12C3CCN1C3C2,C#CC12CN3C1CCC32,C#CC12CC3C1CCN32
34143,C#CC12OC3C1CCC23,"2-ethynyl-3-oxatricyclo[3.2.0.02,4]heptane",C(#C)C12C3CCC3C2O1,C#CC12OC3C1CCC32,C#CC12OC1C1CCC12
34144,C#CC12OC3C1COC23,"2-ethynyl-3,6-dioxatricyclo[3.2.0.02,7]heptane",C(#C)C12C3C2OC3CO1,C#CC12OC3C1COC32,C#CC12OCC3OC1C32
34148,N#CC12CN3C1CCC23,"2-azatricyclo[3.2.0.02,6]heptane-6-carbonitrile",C12N3CCC2C3(C1)C#N,N#CC12CN3C1CCC32,N#CC12CC3C1CCN32
34149,N#CC12NC3C1CCC23,"7-azatricyclo[3.3.0.02,6]octane-1-carbonitrile",C12(C3CCC2C3NC1)C#N,N#CC12NC3C1CCC32,N#CC12CNC3C1CCC32
34150,N#CC12NC3C1CNC23,"3,6-diazatricyclo[3.2.0.02,7]heptane-1-carbonitrile",C12(C3NCC2NC31)C#N,N#CC12NC3C1CNC32,N#CC12C3CNC1C2N3
34151,N#CC12NC3C1COC23,"3-oxa-7-azatricyclo[3.3.0.02,6]octane-1-carbonitrile",C12(C3OCC2C3NC1)C#N,N#CC12NC3C1COC32,N#CC12CNC3C1COC32
34152,N#CC12OC3C1CCC23,"3-oxatricyclo[3.2.0.02,4]heptane-2-carbonitrile",C12C3(OC3C2CC1)C#N,N#CC12OC3C1CCC32,N#CC12OC1C1CCC12
34153,N#CC12OC3C1CNC23,"3-oxa-6-azatricyclo[3.2.0.02,7]heptane-2-carbonitrile",C12C3(OCC2NC31)C#N,N#CC12OC3C1CNC32,N#CC12OCC3NC1C32
34155,C#CC12CC3C1C1C2N31,"5-ethynyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",C(#C)C12C3CC4N2C4C13,C#CC12CC3C1C1C2N31,C#CC12C3CC4C(C31)N42
34156,C#CC12CC3C4C(C13)N24,"1-ethynyl-2-azatetracyclo[3.2.0.02,7.04,6]heptane",C(#C)C12N3CC4C2C4C31,C#CC12CC3C4C(C31)N42,C#CC12C3C4CN1C2C43
34157,C#CC12CC3C4C(C14)C23,"1-ethynyltetracyclo[3.2.0.02,7.04,6]heptane",C(#C)C12C3CC4C2C4C31,C#CC12CC3C4C(C31)C42,C#CC12C3CC4C(C41)C32
34158,C#CC12CC3C4C(C14)N23,"2-ethynyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",C(#C)C12N3C2C2C3C2C1,C#CC12CC3C4C(C41)N32,C#CC12CC3C4C3N1C42
34159,C#CC12CC3C4C1N4C23,"4-ethynyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",C(#C)C12CC3N4C3C2C14,C#CC12CC3C4C1N4C32,C#CC12CC3C4C1C2N34
34160,C#CC12CN3C4C(C14)C23,"4-ethynyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",C(#C)C12CC3N4C3C2C14,C#CC12CN3C4C(C41)C32,C#CC12CC3C4C1C2N34
34161,C#CC12NC3C4C1N4C23,"2-ethynyl-1,3-diazatetracyclo[3.2.0.02,7.04,6]heptane",C(#C)C12N3C2C2C3C2N1,C#CC12NC3C4C1N4C32,C#CC12NC3C4C3N1C42
34162,C#CC12OC3C4C(C14)C23,"4-ethynyl-3-oxatetracyclo[3.2.0.02,7.04,6]heptane",C(#C)C12OC3C4C3C2C14,C#CC12OC3C4C(C31)C42,C#CC12OC3C4C3C1C42
34163,C#CC12OC3C4C1N4C23,"4-ethynyl-3-oxa-1-azatetracyclo[3.2.0.02,7.04,6]heptane",C(#C)C12OC3N4C3C2C14,C#CC12OC3C4C1N4C32,C#CC12OC3C4C1C2N34
34164,N#CC12CC3C1C1C2N31,"1-azatetracyclo[3.2.0.02,7.04,6]heptane-4-carbonitrile",N12C3CC4(C2C4C31)C#N,N#CC12CC3C1C1C2N31,N#CC12CC3C4C1C2N34
34165,N#CC12CC3C4C(C13)N24,"1-azatetracyclo[3.2.0.02,7.04,6]heptane-2-carbonitrile",N12C3(CC4C2C4C31)C#N,N#CC12CC3C4C(C31)N42,N#CC12CC3C4C3N1C42
34166,N#CC12CC3C4C(C14)C23,"tetracyclo[3.2.0.02,7.04,6]heptane-2-carbonitrile",C12C3(CC4C2C4C31)C#N,N#CC12CC3C4C(C31)C42,N#CC12CC3C4C3C1C42
34167,N#CC12CC3C4C(C14)N23,"1-azatetracyclo[3.2.0.02,7.04,6]heptane-2-carbonitrile",N12C3(CC4C2C4C31)C#N,N#CC12CC3C4C(C41)N32,N#CC12CC3C4C3N1C42
34168,N#CC12CC3C4C1N4C23,"1-azatetracyclo[3.2.0.02,7.04,6]heptane-4-carbonitrile",N12C3CC4(C2C4C31)C#N,N#CC12CC3C4C1N4C32,N#CC12CC3C4C1C2N34
34169,N#CC12CN3C4C(C14)C23,"1-azatetracyclo[3.2.0.02,7.04,6]heptane-3-carbonitrile",N12C3C(C4C2C4C31)C#N,N#CC12CN3C4C(C41)C32,N#CC1C2C3C2N2C1C32
34170,N#CC12NC3C4C(C14)C23,"3-azatetracyclo[3.2.0.02,7.04,6]heptane-2-carbonitrile",C12C3(NC4C2C4C31)C#N,N#CC12NC3C4C(C31)C42,N#CC12NC3C4C3C1C42
34171,N#CC12NC3C4C1N4C23,"1,3-diazatetracyclo[3.2.0.02,7.04,6]heptane-4-carbonitrile",N12C3NC4(C2C4C31)C#N,N#CC12NC3C4C1N4C32,N#CC12NC3C4C1C2N34
34172,N#CC12OC3C4C(C14)C23,"3-oxatetracyclo[3.2.0.02,7.04,6]heptane-2-carbonitrile",C12C3(OC4C2C4C31)C#N,N#CC12OC3C4C(C31)C42,N#CC12OC3C4C3C1C42
34173,N#CC12OC3C4C1N4C23,"3-oxa-7-azatetracyclo[3.2.0.02,7.04,6]heptane-2-carbonitrile",C12C3(OC4C2C4N31)C#N,N#CC12OC3C4C1N4C32,N#CC12OC3C4C3N1C42
34175,C#CC12CC3C4C3C1C24,"1-ethynyltetracyclo[3.2.0.02,7.04,6]heptane",C(#C)C12C3CC4C2C4C31,C#CC12CC3C4C3C1C42,C#CC12C3CC4C(C41)C32
34176,C#CC12CC3C4C3N1C24,"3-ethynyl-1-azatetracyclo[3.2.0.02,7.03,6]heptane",C(#C)C12C3N4C3C2C4C1,C#CC12CC3C4C3N1C42,C#CC12CC3C1C1C2N31
34177,C#CC12CN3C4C3C1C24,"4-ethynyl-6-azatetracyclo[3.2.0.02,7.04,6]heptane",C(#C)C12CC3C4C3N2C14,C#CC12CN3C4C3C1C42,C#CC12CC3C4C3N1C42
34203,N#CC12CC3CC(N1)C23,"6-azatricyclo[3.1.1.03,6]heptane-5-carbonitrile",C12CC3CC(N31)(C2)C#N,N#CC12CC3CC(N1)C32,N#CC12CC3CC(C1)N32
34204,N#CC12CC3CC(O1)C23,"6-oxatricyclo[3.1.1.03,6]heptane-5-carbonitrile",,N#CC12CC3CC(O1)C32,
34222,N#CC12OC3CC1C2O3,"3,5-dioxatricyclo[2.2.1.02,6]heptane-1-carbonitrile",C12(C3OC(OC31)C2)C#N,N#CC12OC3CC1C2O3,N#CC12CC3OC1C2O3
34223,C#CC12CC3CC1CC23,"1-ethynyltricyclo[3.2.0.03,6]heptane",C(#C)C12CC3CC2C3C1,C#CC12CC3CC1CC32,C#CC12CC3CC1C3C2
34224,C#CC12CC3CC1CN23,"2-ethynyl-1-azatricyclo[2.2.1.02,6]heptane",C(#C)C12N3C2CC(C1)C3,C#CC12CC3CC1CN32,C#CC12CC3CC1N2C3
34225,C#CC12CC3CC1OC23,"1-ethynyl-3-oxatricyclo[2.2.1.02,6]heptane",C(#C)C12C3OC(CC31)C2,C#CC12CC3CC1OC32,C#CC12CC3CC1C2O3
34226,C#CC12CC3CN1CC23,"1-ethynyl-4-azatricyclo[3.2.0.02,7]heptane",C(#C)C12C3CNC2CC31,C#CC12CC3CN1CC32,C#CC12C3CC1C2CN3
34227,C#CC12CC3OC1CC23,"1-ethynyl-4-oxatricyclo[3.2.0.03,6]heptane",C(#C)C12CC3OC2C3C1,C#CC12CC3OC1CC32,C#CC12CC3OC1C3C2
34228,C#CC12CN3CC1CC23,"1-ethynyl-6-azatricyclo[3.2.0.03,6]heptane",C(#C)C12CC3CC2N3C1,C#CC12CN3CC1CC32,C#CC12CC3CC1N3C2
34230,C#CC12NC3CC1OC23,"6-ethynyl-2-oxa-7-azatricyclo[3.2.1.03,6]octane",C(#C)C12C3CC1OC(N2)C3,C#CC12NC3CC1OC32,C#CC12NC3CC1CC2O3
34231,C#CC12OC3CC1CC23,"2-ethynyl-3-oxatricyclo[2.2.1.02,6]heptane",C(#C)C12C3C2CC(O1)C3,C#CC12OC3CC1CC32,C#CC12OC3CC1C2C3
34232,C#CC12OC3CC1NC23,"2-ethynyl-3-oxa-6-azatricyclo[3.2.0.02,7]heptane",C(#C)C12C3C2NC3CO1,C#CC12OC3CC1NC32,C#CC12OCC3NC1C32
34233,C#CC12OC3CC1OC23,"2-ethynyl-3,7-dioxatricyclo[3.2.0.02,6]heptane",C(#C)C12C3OC2C3CO1,C#CC12OC3CC1OC32,C#CC12OCC3C1OC32
34234,N#CC12CC3CC1CC23,"tricyclo[2.2.1.02,6]heptane-1-carbonitrile",C12(C3CC(CC31)C2)C#N,N#CC12CC3CC1CC32,N#CC12CC3CC1C2C3
34235,N#CC12CC3CC1CN23,"1-azatricyclo[2.2.1.02,6]heptane-2-carbonitrile",N12C3(CC(CC31)C2)C#N,N#CC12CC3CC1CN32,N#CC12CC3CC1N2C3
34237,N#CC12CC3CC1OC23,"2-oxatricyclo[3.2.0.03,6]heptane-6-carbonitrile",C12OC3CC2C3(C1)C#N,N#CC12CC3CC1OC32,N#CC12CC3OC1CC32
34238,N#CC12CC3CN1CC23,"5-azatricyclo[3.2.1.03,6]octane-1-carbonitrile",C12(CC3CN(C3C1)C2)C#N,N#CC12CC3CN1CC32,N#CC12CC3CN(C1)C3C2
34241,N#CC12NC3CC1CC23,"2-azatricyclo[3.2.0.03,6]heptane-1-carbonitrile",C12(NC3CC2C3C1)C#N,N#CC12NC3CC1CC32,N#CC12CC3C(CC31)N2
34243,N#CC12NC3CC1OC23,"3-oxa-6-azatricyclo[3.2.1.02,4]octane-1-carbonitrile",C12(C3OC3C(NC1)C2)C#N,N#CC12NC3CC1OC32,N#CC12CNC(C1)C1OC12
34244,N#CC12OC3CC1CC23,"3-oxatricyclo[2.2.1.02,6]heptane-2-carbonitrile",C12C3(OC(CC31)C2)C#N,N#CC12OC3CC1CC32,N#CC12OC3CC1C2C3
34253,C#CC12NC3COC1C23,"1-ethynyl-3-oxa-6-azatricyclo[3.2.0.02,7]heptane",C(#C)C12C3OCC2NC31,C#CC12NC3COC1C32,C#CC12C3COC1C2N3
34255,C#CC12OC3COC1C23,"2-ethynyl-3,6-dioxatricyclo[3.2.0.02,7]heptane",C(#C)C12C3C2OC3CO1,C#CC12OC3COC1C32,C#CC12OCC3OC1C32
34263,N#CC12NC3CNC1C23,"3,6-diazatricyclo[3.2.1.02,7]octane-1-carbonitrile",C12(C3NCC(NC31)C2)C#N,N#CC12NC3CNC1C32,N#CC12CC3CNC1C2N3
34264,N#CC12NC3COC1C23,"3-oxa-6-azatricyclo[3.2.1.02,7]octane-7-carbonitrile",C12C3OCC(NC31C#N)C2,N#CC12NC3COC1C32,N#CC12NC3COC1C2C3
34266,N#CC12OC3CNC1C23,"6-oxa-3-azatricyclo[3.2.1.02,7]octane-7-carbonitrile",C12C3NCC(OC31C#N)C2,N#CC12OC3CNC1C32,N#CC12OC3CNC1C2C3
34268,C#CC12CC=C3CC1C23,"5-ethynyltricyclo[3.2.0.02,7]hept-2-ene",C(#C)C12CC=C3C2C3C1,C#CC12CC=C3CC1C32,C#CC12CC=C3C(C1)C32
34269,C#CC12CC=C3CN1C23,"5-ethynyl-1-azatricyclo[3.2.0.02,7]hept-2-ene",C(#C)C12CC=C3N2C3C1,C#CC12CC=C3CN1C32,C#CC12CC=C3C(C1)N32
34270,C#CC12CN=C3CC1N23,"6-ethynyl-1,4-diazatricyclo[3.2.0.03,6]hept-3-ene",C(#C)C12C3N=C1CN3C2,C#CC12CN=C3CC1N32,C#CC12CN3CC1=NC32
